code|taxid|taxname|lineage
1|65466|Lucilia caesar|65466 7374 43914 7371 43755 43742 43738 480117 480118 43733 7203 7147 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|655059|Eterusia aedea|655059 655058 287184 115354 104435 104430 37567 41197 41196 41191 7088 85604 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|1295081|Charybdis bimaculata|1295081 65692 2996381 6757 6774 116706 116704 6752 6692 6683 6682 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|89764|Conus betulinus|89764 1340073 6490 6489 37797 6479 69555 6448 6447 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|1423826|Heterololigo bleekeri|1423826 1423825 6615 551347 215450 6606 6605 6447 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|1715407|Dodona eugenes|1715407 1704406 378408 124343 37572 104431 37567 41197 41196 41191 7088 85604 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|159981|Taenia martis|159981 6202 6208 6201 6200 6199 6157 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|320302|Talbotia naganum|320302 3140846 152601 42449 7114 37572 104431 37567 41197 41196 41191 7088 85604 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|311140|Yoma algina|311140 311139 311092 40040 33415 37572 104431 37567 41197 41196 41191 7088 85604 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|80839|Charybdis japonica|80839 65692 2996381 6757 6774 116706 116704 6752 6692 6683 6682 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|7719|Ciona intestinalis|7719 7718 7717 7716 7713 7712 7711 33511 33213 6072 33208 33154 2759 131567 
1|2938206|Blaesoxipha lapidosa|2938206 128953 43916 7381 43755 43742 43738 480117 480118 43733 7203 7147 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|461137|Sasakia charonda|461137 442318 82582 33415 37572 104431 37567 41197 41196 41191 7088 85604 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|2950364|Runaria punctata|2950364 222776 85774 85772 7399 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|1461356|Culex camposi|1461356 53527 7174 53550 43817 7157 41827 43786 7148 7147 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|1920007|Donax variegatus|1920007 40129 40128 98297 2783445 2908833 2785015 735337 6599 2785011 6544 6447 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|1240673|Gangesia oligonchis|1240673 100398 109203 53702 53684 6200 6199 6157 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|1374563|Lamoria adaptella|1374563 1369323 40082 7135 37573 104431 37567 41197 41196 41191 7088 85604 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|1110479|Harpactocrates apennicola|1110479 119154 75055 75054 74970 6905 6893 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|105614|Isopora brueggemanni|105614 105613 6126 123757 6125 6102 6101 6073 6072 33208 33154 2759 131567 
1|2597322|Miroplana shenzhensis|2597322 1292279 166244 166243 166236 55267 6159 166126 147100 6157 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|227569|Hieroglyphus tonkinensis|227569 227566 227572 7002 92621 70910 1955150 7001 6993 33341 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|91588|Streptocephalus sirindhornae|91588 59187 59186 6659 116556 6658 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|2592881|Chorocaris paulexa|2592881 98077 1094902 115575 6694 6692 6683 6682 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|7741|Branchiostoma belcheri|7741 7737 7736 2682553 2682552 7735 7711 33511 33213 6072 33208 33154 2759 131567 
1|2774357|Sarcophaga shnitnikovi|2774357 561784 7384 43916 7381 43755 43742 43738 480117 480118 43733 7203 7147 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|1080772|Gammarus roeselii|1080772 45625 36939 44329 1732304 1732204 1732196 6821 6820 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|490128|Parafronurus youi|490128 490127 178295 185810 30073 33339 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|2950363|Nesodiprion biremis|2950363 2869048 410274 52632 85772 7399 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|311130|Salamis anteva|311130 311129 311092 40040 33415 37572 104431 37567 41197 41196 41191 7088 85604 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|187558|Prohamitermes mirabilis|187558 187557 377832 92738 46569 1912919 1049657 85823 6970 33341 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|1140935|Omiodes indicata|1140935 581945 581380 268499 37573 104431 37567 41197 41196 41191 7088 85604 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|127353|Melanitis leda|127353 127352 248173 42282 33415 37572 104431 37567 41197 41196 41191 7088 85604 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|1586083|Coptotermes elisae|1586083 36986 72653 36985 1912919 1049657 85823 6970 33341 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|218192|Anoplocephala perfoliata|218192 218191 46579 6201 6200 6199 6157 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|2982312|Gilpinia tabulaeformis|2982312 222781 410274 52632 85772 7399 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|569048|Hermya beelzebul|569048 569047 569115 54286 27474 43755 43742 43738 480117 480118 43733 7203 7147 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|2781991|Laevistrombus canarium|2781991 906838 69694 216297 216294 69555 6448 6447 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|3132036|Haemaphysalis novaeguineae|3132036 34622 426439 6939 297308 6935 6934 6933 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|3065601|Amblyomma papuanum|3065601 6942 426441 6939 297308 6935 6934 6933 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|59643|Bothriocroton hydrosauri|59643 189200 426440 6939 297308 6935 6934 6933 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|188736|Bothriocroton auruginans|188736 189200 426440 6939 297308 6935 6934 6933 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|3107720|Amblyomma postoculatum|3107720 6942 426441 6939 297308 6935 6934 6933 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|1325864|Amblyomma nitidum|1325864 6942 426441 6939 297308 6935 6934 6933 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|3065602|Amblyomma calabyi|3065602 6942 426441 6939 297308 6935 6934 6933 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|1987572|Amblyomma albolimbatum|1987572 6942 426441 6939 297308 6935 6934 6933 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|761937|Pisidia serratifrons|761937 761936 84660 115588 6738 6692 6683 6682 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|281681|Caenorhabditis plicata|281681 6237 55885 6243 55879 2301119 2301116 6236 119089 6231 1206794 33317 33213 6072 33208 33154 2759 131567 
1|13610|Maoricolpus roseus|13610 13609 27813 69597 216291 69555 6448 6447 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|1162744|Cacospongia mycofijiensis|1162744 121496 2603560 121495 119428 1779147 6042 6040 33208 33154 2759 131567 
1|394415|Fascioloides magna|394415 394414 27843 404429 27841 27871 6179 6178 6157 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|95461|Jasus edwardsii|95461 95460 6731 115587 6730 6692 6683 6682 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|244861|Plerogyra sinuosa|244861 244859 46746 123763 6125 6102 6101 6073 6072 33208 33154 2759 131567 
1|7067|Tenebrio molitor|7067 7066 1272141 7065 71527 41088 41084 7041 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|2249527|Demobotys pervulgalis|2249527 582078 40080 268499 37573 104431 37567 41197 41196 41191 7088 85604 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|34576|Nautilus macromphalus|34576 34572 34571 32578 32577 6605 6447 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|89425|Conus ebraeus|89425 1340135 6490 6489 37797 6479 69555 6448 6447 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|83269|Chrysops niger|83269 27458 59848 43920 7205 1262365 43735 7203 7147 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|2829206|Protonemura datongensis|2829206 143716 143773 62802 70405 50622 33341 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|356393|Limnoperna fortunei|356393 356392 2899742 6547 106220 6546 6545 2785011 6544 6447 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|2508670|Pentacheles validus|2508670 578603 125909 115586 526239 6692 6683 6682 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|2231408|Symplana brevistrata|2231408 871674 130614 36151 33361 1955247 7524 33342 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|2115857|Entricoplax vestita|2115857 2115856 486104 486103 116706 116704 6752 6692 6683 6682 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|60593|Celleporella hyalina|60593 60592 97246 193238 558764 10207 10206 10205 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|377904|Embiratermes brevinasus|377904 62944 1354325 46569 1912919 1049657 85823 6970 33341 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|2138176|Rhipicephalus rutilus|2138176 578835 426455 34630 426437 6939 297308 6935 6934 6933 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|6943|Amblyomma americanum|6943 6942 426441 6939 297308 6935 6934 6933 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|692082|Cheumatopsyche campyla|692082 177865 147297 41030 41029 93873 30263 85604 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|231028|Epigonichthys maldivensis|231028 30273 7736 2682553 2682552 7735 7711 33511 33213 6072 33208 33154 2759 131567 
1|615271|Pheidole nodus|615271 190769 144015 34695 36668 2153479 7434 7400 7399 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|559648|Hydrotaea dentipes|559648 221904 58282 307266 7366 43754 43742 43738 480117 480118 43733 7203 7147 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|318479|Dracunculus medinensis|318479 318478 318477 55872 6274 6236 119089 6231 1206794 33317 33213 6072 33208 33154 2759 131567 
1|214969|Diploastrea heliopora|214969 214968 1328298 123760 6125 6102 6101 6073 6072 33208 33154 2759 131567 
1|34504|Paragonimus westermani|34504 34503 34502 116925 27871 6179 6178 6157 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|559650|Hylemya vagans|559650 253328 1993396 30062 43754 43742 43738 480117 480118 43733 7203 7147 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|6266|Toxocara cati|6266 6264 33259 33256 6249 6274 6236 119089 6231 1206794 33317 33213 6072 33208 33154 2759 131567 
1|321188|Sarcophaga brevicornis|321188 236870 7384 43916 7381 43755 43742 43738 480117 480118 43733 7203 7147 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|1603583|Dolycoris penicillatus|1603583 387770 286710 160513 33358 33357 33351 33349 33347 33345 33343 7524 33342 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|1982384|Dolycoris indicus|1982384 387770 286710 160513 33358 33357 33351 33349 33347 33345 33343 7524 33342 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|1688795|Cletomorpha raja|1688795 696899 2068237 186376 38105 33357 33351 33349 33347 33345 33343 7524 33342 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|1844480|Protagonista lugubris|1844480 1844479 77099 6974 1049657 85823 6970 33341 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|3014039|Periplaneta svenhedini|3014039 6977 77099 6974 1049657 85823 6970 33341 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|3014038|Hebardina formosana|3014038 1432380 3027513 6974 1049657 85823 6970 33341 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|261918|Periplaneta japonica|261918 6977 77099 6974 1049657 85823 6970 33341 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|3014037|Periplaneta constricta|3014037 6977 77099 6974 1049657 85823 6970 33341 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|2784356|Mimosilpha disticha|2784356 2784355 77099 6974 1049657 85823 6970 33341 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|76899|Catara rugosicollis|76899 76898 77099 6974 1049657 85823 6970 33341 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|2912541|Bundoksia longissima|2912541 2912539 2912542 6974 1049657 85823 6970 33341 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|406597|Archiblatta hoeveni|406597 406596 77099 6974 1049657 85823 6970 33341 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|2093429|Anaplecta omei|2093429 1554543 2163898 1049657 85823 6970 33341 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|70415|Trichuris muris|70415 36086 119093 6329 1457286 119088 6231 1206794 33317 33213 6072 33208 33154 2759 131567 
1|260967|Echinococcus shiquicus|260967 6209 6208 6201 6200 6199 6157 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|1203397|Eucarta virgo|1203397 1203396 320010 7100 37570 104431 37567 41197 41196 41191 7088 85604 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|2419779|Analcellicampa danfengensis|2419779 2591322 2591321 27532 85772 7399 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|243326|Charybdis natator|243326 65692 2996381 6757 6774 116706 116704 6752 6692 6683 6682 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|2936545|Aldisa cooperi|2936545 252561 146272 6514 216331 70849 680346 216307 216305 6448 6447 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|2023874|Trioza anthrisci|2023874 30093 38124 33375 33373 7524 33342 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|52888|Spadella cephaloptera|52888 47133 34756 33513 1421718 10229 2697496 2697495 33317 33213 6072 33208 33154 2759 131567 
1|114069|Calanus hyperboreus|114069 6836 6835 6833 116570 116569 6830 72037 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|1915117|Paralipsa gularis|1915117 1915116 40082 7135 37573 104431 37567 41197 41196 41191 7088 85604 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|2818490|Chalcophora japonica|2818490 1553386 1205684 50527 71192 41087 41084 7041 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|369698|Gomphocerus sibiricus tibetanus|369698 1007316 355393 58536 7002 92621 70910 1955150 7001 6993 33341 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|2792136|Lingula reevei|2792136 7571 33491 115362 7570 115361 115360 7568 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1|767298|Actinoptilum molle|767298 767297 767325 6133 3028851 6132 6101 6073 6072 33208 33154 2759 131567 
1|3054420|Iassus lateralis|3054420 565810 565680 33370 30102 33368 33365 1955247 7524 33342 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|60253|Dermacentor nitens|60253 34619 426437 6939 297308 6935 6934 6933 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1|34621|Dermacentor variabilis|34621 34619 426437 6939 297308 6935 6934 6933 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
